,d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
2242,4.0,14.0,Syndra,Side.red,6.0,1971.0,,1971.0,7.0,1.4285714285714286,4.0,13.0,30.0,13847.0,1.0,54.0,50351,8602,Other,Few
2243,4.0,1.0,Akshan,Side.red,9.0,3486.0,7042.0,3486.0,3.0,4.0,,13.0,0.0,10033.0,0.0,29.0,69834,9742,Other,Many
2244,14.0,4.0,Zoe,Side.blue,16.0,3681.0,10824.0,3681.0,5.0,4.6,7.0,17.0,26.0,17601.0,1.0,29.0,154540,14034,Other,Many
2245,4.0,14.0,Vex,Side.red,8.0,1387.0,2336.0,1387.0,10.0,1.4,6.0,17.0,,24302.0,0.0,16.0,197070,12850,Other,Many
2246,14.0,4.0,Blitzcrank,Side.red,21.0,234.0,234.0,234.0,4.0,5.5,1.0,11.0,23.0,12403.0,0.0,52.0,17349,6774,Other,Few
2247,12.0,4.0,Xerath,Side.blue,2.0,0.0,678.0,0.0,3.0,,2.0,13.0,16.0,10974.0,0.0,11.0,81532,7271,Other,Many
2248,11.0,4.0,Kayn,Side.blue,11.0,0.0,24151.0,0.0,5.0,3.2,5.0,18.0,10.0,41487.0,0.0,49.0,252101,14605,TopLane_Jungle,Few
2249,11.0,4.0,Nidalee,Side.red,4.0,0.0,4348.0,0.0,3.0,2.6666666666666665,4.0,9.0,2.0,11867.0,0.0,16.0,57741,6108,TopLane_Jungle,Few
2250,7.0,4.0,Jhin,Side.blue,7.0,2911.0,5681.0,2911.0,6.0,,6.0,17.0,27.0,22426.0,1.0,34.0,216820,14601,Other,Many
2251,14.0,4.0,,Side.blue,14.0,367.0,465.0,367.0,1.0,18.0,4.0,,19.0,4616.0,0.0,47.0,10842,6119,Other,Few
2252,4.0,12.0,Jayce,Side.blue,6.0,6432.0,11888.0,6432.0,4.0,2.25,3.0,14.0,6.0,14709.0,3.0,25.0,142144,11883,TopLane_Jungle,Many
2253,14.0,4.0,Gragas,Side.blue,9.0,433.0,3413.0,433.0,10.0,0.9,0.0,12.0,33.0,27506.0,0.0,74.0,23105,7335,Other,Few
2254,12.0,4.0,Graves,Side.red,4.0,9276.0,22132.0,9276.0,2.0,8.0,12.0,15.0,10.0,17333.0,4.0,21.0,175327,14554,TopLane_Jungle,Many
2255,4.0,14.0,Leona,Side.red,28.0,651.0,651.0,651.0,10.0,3.1,3.0,15.0,66.0,28916.0,0.0,61.0,22237,10170,Other,Few
2256,14.0,4.0,Alistar,Side.red,9.0,0.0,162.0,0.0,9.0,1.0,0.0,8.0,32.0,13359.0,0.0,8.0,12215,4114,Other,Few
2257,4.0,14.0,Nami,Side.red,13.0,0.0,0.0,0.0,6.0,2.5,2.0,12.0,24.0,16215.0,0.0,46.0,15861,7505,Other,Few
2258,4.0,14.0,Nautilus,Side.blue,7.0,496.0,496.0,496.0,5.0,1.6,1.0,11.0,34.0,14665.0,0.0,49.0,17163,6334,Other,Few
2259,4.0,12.0,Camille,Side.blue,1.0,237.0,1489.0,237.0,2.0,2.0,3.0,10.0,13.0,11768.0,0.0,12.0,52197,5635,TopLane_Jungle,Many
2260,11.0,4.0,XinZhao,Side.red,13.0,178.0,34831.0,178.0,4.0,4.75,6.0,14.0,13.0,27985.0,0.0,35.0,144182,11162,TopLane_Jungle,Few
2261,12.0,4.0,Viktor,Side.red,9.0,1542.0,3042.0,1542.0,9.0,1.1111111111111112,1.0,14.0,19.0,21697.0,0.0,22.0,103982,9248,Other,Many
2262,11.0,4.0,Nidalee,Side.blue,8.0,766.0,26074.0,766.0,1.0,13.0,,13.0,7.0,14929.0,1.0,18.0,133437,9808,TopLane_Jungle,Few
2263,14.0,4.0,Thresh,Side.red,,122.0,122.0,122.0,5.0,3.0,2.0,13.0,21.0,24319.0,0.0,76.0,17356,7655,Other,Few
2264,1.0,4.0,Jhin,Side.red,8.0,,12078.0,6074.0,3.0,7.0,13.0,16.0,28.0,22011.0,2.0,38.0,266160,17280,Other,Many
2265,14.0,12.0,Akshan,Side.blue,2.0,7609.0,7609.0,7609.0,6.0,2.1666666666666665,11.0,,0.0,,3.0,24.0,148225,13693,TopLane_Jungle,Many
2266,4.0,12.0,Gragas,Side.blue,7.0,2783.0,4478.0,2783.0,4.0,3.25,6.0,13.0,49.0,27673.0,0.0,13.0,89066,9040,TopLane_Jungle,Many
2267,4.0,7.0,Jhin,Side.red,9.0,2530.0,13607.0,2530.0,,4.25,8.0,18.0,21.0,17115.0,2.0,34.0,217375,15178,Other,Many
2268,14.0,4.0,Sylas,Side.blue,3.0,1773.0,1773.0,1773.0,9.0,0.5555555555555556,2.0,13.0,26.0,25437.0,1.0,14.0,76867,7943,Other,Many
2269,,,Lux,Side.blue,13.0,1327.0,1327.0,1327.0,,1.4166666666666667,4.0,14.0,53.0,24419.0,0.0,54.0,39378,9844,Other,Few
2270,4.0,12.0,Camille,Side.red,0.0,0.0,439.0,0.0,6.0,0.1666666666666666,1.0,10.0,2.0,10912.0,0.0,7.0,31905,5374,TopLane_Jungle,Few
2271,12.0,4.0,Zoe,Side.red,9.0,2201.0,2861.0,,2.0,7.0,5.0,14.0,31.0,,,14.0,106071,10941,Other,Many
2272,11.0,,Graves,Side.blue,3.0,1514.0,13646.0,1514.0,1.0,10.0,7.0,11.0,9.0,10377.0,1.0,15.0,87869,7641,TopLane_Jungle,Few
2273,3.0,14.0,Yuumi,,18.0,276.0,2575.0,276.0,8.0,2.375,1.0,12.0,17.0,10732.0,0.0,64.0,12236,7504,Other,Few
2274,12.0,4.0,Akshan,Side.red,7.0,2268.0,5814.0,2268.0,7.0,1.5714285714285714,4.0,15.0,0.0,17424.0,1.0,32.0,127010,11619,TopLane_Jungle,Many
2275,14.0,4.0,Alistar,Side.red,12.0,0.0,210.0,0.0,8.0,1.75,2.0,12.0,60.0,23546.0,0.0,65.0,20821,8128,Other,Few
2276,14.0,4.0,Rakan,Side.red,18.0,105.0,105.0,105.0,6.0,3.5,3.0,13.0,26.0,19965.0,0.0,64.0,20094,8309,Other,Few
2277,11.0,4.0,LeeSin,Side.blue,6.0,950.0,36346.0,950.0,10.0,1.6,10.0,16.0,24.0,,2.0,43.0,191087,13933,TopLane_Jungle,Few
2278,12.0,4.0,,Side.blue,3.0,4237.0,6550.0,4237.0,0.0,10.0,7.0,14.0,17.0,,2.0,18.0,102388,9663,Other,Many
2279,4.0,6.0,Tryndamere,Side.blue,5.0,13850.0,21768.0,,8.0,2.0,11.0,17.0,10.0,41350.0,5.0,20.0,269453,17342,TopLane_Jungle,Many
2280,4.0,11.0,JarvanIV,,14.0,1890.0,26125.0,1890.0,5.0,4.8,10.0,13.0,20.0,24182.0,1.0,,106905,10748,TopLane_Jungle,Few
2281,14.0,4.0,Rakan,Side.red,4.0,0.0,0.0,0.0,5.0,0.8,0.0,,3.0,,0.0,14.0,6827,3242,Other,Few
2282,11.0,4.0,Nidalee,Side.blue,10.0,0.0,33858.0,0.0,4.0,5.25,11.0,15.0,8.0,36557.0,1.0,48.0,188828,13054,TopLane_Jungle,Few
2283,11.0,4.0,XinZhao,Side.blue,11.0,4911.0,44310.0,4911.0,5.0,4.0,9.0,16.0,22.0,44853.0,,41.0,178939,14111,TopLane_Jungle,Few
2284,12.0,4.0,Gragas,Side.red,26.0,7188.0,11001.0,7188.0,7.0,4.571428571428571,6.0,18.0,113.0,53186.0,3.0,28.0,159177,14989,TopLane_Jungle,Many
2285,4.0,12.0,Renekton,Side.red,7.0,1095.0,1095.0,1095.0,3.0,3.333333333333333,3.0,13.0,12.0,18689.0,0.0,28.0,91117,10060,Other,Many
2286,4.0,11.0,Graves,Side.blue,5.0,7501.0,44674.0,7501.0,2.0,7.0,9.0,14.0,16.0,14549.0,3.0,24.0,194487,12410,TopLane_Jungle,Few
2287,4.0,14.0,Lux,Side.blue,15.0,2041.0,5974.0,2041.0,6.0,3.333333333333333,5.0,13.0,31.0,12906.0,0.0,55.0,37633,9884,Other,Few
2288,4.0,14.0,Lulu,Side.blue,15.0,1212.0,1305.0,1212.0,8.0,2.125,2.0,12.0,28.0,15867.0,1.0,52.0,18339,7474,Other,Few
2289,4.0,14.0,Zoe,Side.red,9.0,4207.0,6945.0,4207.0,1.0,15.0,6.0,14.0,32.0,12341.0,2.0,18.0,112760,10134,Other,Many
2290,4.0,7.0,Jhin,Side.red,9.0,3514.0,13361.0,,8.0,3.375,,17.0,36.0,18904.0,2.0,,213128,17838,Other,Many
2291,11.0,4.0,Graves,Side.red,8.0,1603.0,36694.0,1603.0,2.0,6.5,5.0,15.0,19.0,16794.0,2.0,38.0,211174,12727,TopLane_Jungle,Few
2292,14.0,4.0,Nautilus,Side.blue,12.0,,699.0,699.0,8.0,1.625,1.0,10.0,39.0,13111.0,,35.0,15815,6640,Other,Few
2293,7.0,4.0,Caitlyn,Side.red,1.0,147.0,405.0,147.0,3.0,0.3333333333333333,0.0,11.0,10.0,10265.0,0.0,19.0,95882,7516,Other,Many
2294,4.0,1.0,Lucian,Side.red,6.0,4864.0,7877.0,4864.0,1.0,20.0,14.0,13.0,1.0,9793.0,1.0,30.0,137618,12845,Other,Many
2295,1.0,,Jhin,Side.red,11.0,2985.0,13159.0,2985.0,2.0,9.0,7.0,13.0,19.0,10562.0,1.0,25.0,130910,10973,Other,Many
2296,4.0,12.0,Jax,Side.blue,6.0,4220.0,9330.0,4220.0,6.0,2.6666666666666665,10.0,17.0,19.0,35189.0,1.0,,170821,13691,TopLane_Jungle,Many
2297,14.0,4.0,Pyke,Side.blue,4.0,0.0,0.0,0.0,7.0,1.0,3.0,11.0,11.0,14772.0,0.0,102.0,19575,8148,Other,Few
2298,4.0,12.0,Jax,Side.red,2.0,6010.0,9185.0,6010.0,3.0,2.6666666666666665,6.0,15.0,12.0,17666.0,2.0,12.0,107550,10984,TopLane_Jungle,Many
2299,12.0,4.0,Jayce,Side.blue,9.0,12003.0,25090.0,12003.0,6.0,3.1666666666666665,10.0,17.0,6.0,21870.0,6.0,21.0,215231,16933,TopLane_Jungle,Many
2300,4.0,12.0,Syndra,Side.blue,,0.0,2093.0,0.0,5.0,1.0,3.0,11.0,19.0,10536.0,,16.0,55970,6172,Other,Many
2301,4.0,12.0,Viktor,Side.red,4.0,,2773.0,1858.0,3.0,2.6666666666666665,4.0,11.0,10.0,9037.0,1.0,12.0,63953,6826,Other,Many
2302,14.0,4.0,Lulu,Side.blue,20.0,108.0,3642.0,108.0,,1.818181818181818,0.0,,35.0,22669.0,0.0,73.0,14087,8997,Other,Few
2303,14.0,6.0,Tryndamere,Side.blue,3.0,0.0,6793.0,0.0,7.0,0.5714285714285714,1.0,13.0,8.0,23213.0,0.0,9.0,95212,7814,TopLane_Jungle,Many
2304,4.0,14.0,Gragas,Side.red,14.0,454.0,454.0,454.0,5.0,3.0,1.0,10.0,31.0,16178.0,0.0,46.0,14185,6421,Other,Few
2305,11.0,4.0,Diana,Side.red,8.0,1662.0,28884.0,1662.0,4.0,4.25,9.0,13.0,13.0,17078.0,1.0,24.0,147391,11029,TopLane_Jungle,Few
2306,1.0,4.0,Samira,Side.red,10.0,2816.0,10253.0,2816.0,13.0,1.0769230769230769,4.0,13.0,3.0,25216.0,1.0,22.0,120194,10871,Other,Many
2307,1.0,4.0,Twitch,Side.red,9.0,,5154.0,,16.0,0.9375,6.0,15.0,5.0,29204.0,1.0,35.0,117070,11488,Other,Many
2308,12.0,4.0,Yone,,0.0,2967.0,3620.0,2967.0,2.0,2.0,4.0,13.0,10.0,13699.0,0.0,12.0,108885,8608,TopLane_Jungle,Many
2309,12.0,4.0,Gangplank,Side.blue,11.0,7817.0,25452.0,7817.0,5.0,4.4,11.0,18.0,15.0,29728.0,2.0,25.0,343128,21209,TopLane_Jungle,Many
2310,12.0,,Yone,Side.blue,3.0,,17833.0,5939.0,4.0,1.75,4.0,17.0,5.0,26531.0,,19.0,205047,14806,Other,Many
2311,14.0,4.0,Thresh,Side.red,9.0,28.0,591.0,28.0,3.0,5.333333333333333,7.0,10.0,23.0,9000.0,0.0,44.0,16630,7475,Other,Few
2312,4.0,3.0,Aphelios,Side.blue,6.0,9189.0,9189.0,9189.0,5.0,2.2,5.0,11.0,14.0,11692.0,4.0,9.0,82808,10202,Other,Many
2313,4.0,12.0,Viktor,Side.blue,4.0,2851.0,2851.0,2851.0,4.0,1.75,3.0,10.0,8.0,8004.0,1.0,9.0,61658,7460,Other,Many
2314,14.0,4.0,Yone,Side.blue,7.0,154.0,1779.0,154.0,7.0,1.5714285714285714,4.0,14.0,19.0,19513.0,0.0,15.0,108878,9973,Other,Many
2315,12.0,4.0,Yone,Side.blue,12.0,4580.0,35124.0,4580.0,3.0,8.666666666666666,14.0,16.0,26.0,22506.0,,17.0,188185,16165,TopLane_Jungle,Many
2316,12.0,4.0,Jayce,Side.blue,1.0,,6020.0,2086.0,4.0,,4.0,13.0,6.0,11390.0,1.0,17.0,79502,8223,TopLane_Jungle,Many
2317,14.0,4.0,Lux,Side.red,13.0,619.0,876.0,619.0,7.0,2.4285714285714284,4.0,12.0,38.0,10612.0,0.0,45.0,27587,7723,Other,Few
2318,,12.0,Ziggs,Side.blue,10.0,12635.0,12635.0,12635.0,2.0,6.0,2.0,10.0,12.0,5759.0,2.0,11.0,81584,7892,Other,Many
2319,7.0,4.0,Ashe,Side.blue,10.0,2959.0,2959.0,,5.0,3.0,5.0,12.0,38.0,11672.0,1.0,17.0,75236,9629,Other,Many
2320,11.0,4.0,Poppy,,14.0,0.0,,0.0,11.0,2.1818181818181817,10.0,,48.0,36722.0,0.0,51.0,121223,12483,TopLane_Jungle,Few
2321,4.0,11.0,Graves,Side.blue,2.0,1281.0,36033.0,1281.0,6.0,1.3333333333333333,6.0,14.0,11.0,21754.0,3.0,39.0,163785,12072,TopLane_Jungle,Few
2322,11.0,,,Side.red,8.0,1828.0,25166.0,1828.0,6.0,,8.0,14.0,9.0,22802.0,1.0,23.0,158890,11927,TopLane_Jungle,Few
2323,12.0,4.0,Poppy,Side.red,2.0,707.0,707.0,707.0,7.0,0.5714285714285714,2.0,10.0,6.0,13022.0,0.0,7.0,45322,5318,TopLane_Jungle,Few
2324,4.0,7.0,Jhin,Side.blue,12.0,2497.0,2497.0,2497.0,8.0,,6.0,14.0,21.0,22772.0,1.0,29.0,133362,12397,Other,Many
2325,1.0,4.0,Jinx,,14.0,11866.0,23643.0,11866.0,8.0,3.875,17.0,18.0,35.0,29662.0,4.0,46.0,330804,21700,Other,Many
2326,12.0,4.0,Gragas,Side.blue,,,6988.0,5431.0,2.0,6.5,4.0,16.0,55.0,39063.0,3.0,16.0,121170,11917,TopLane_Jungle,Many
2327,4.0,3.0,Kaisa,Side.blue,6.0,571.0,4725.0,571.0,8.0,1.375,5.0,12.0,1.0,13495.0,0.0,7.0,76204,8567,Other,Many
2328,12.0,4.0,Malphite,Side.red,5.0,4123.0,4197.0,4123.0,6.0,1.8333333333333333,6.0,13.0,34.0,21417.0,1.0,13.0,85270,9379,TopLane_Jungle,Many
2329,4.0,14.0,Vex,Side.blue,5.0,,234.0,234.0,8.0,0.75,1.0,8.0,20.0,12504.0,0.0,41.0,14586,5477,Other,Few
2330,4.0,14.0,Leona,Side.red,12.0,362.0,362.0,362.0,,6.5,1.0,10.0,31.0,9679.0,0.0,29.0,13615,5590,Other,Few
2331,12.0,4.0,Corki,Side.red,6.0,8596.0,,8596.0,7.0,2.0,8.0,17.0,3.0,23647.0,3.0,,184919,15989,TopLane_Jungle,Many
2332,14.0,4.0,Rakan,Side.red,4.0,0.0,0.0,0.0,5.0,0.8,0.0,8.0,3.0,8224.0,0.0,14.0,6827,3242,Other,Few
2333,11.0,4.0,Ekko,Side.red,12.0,3490.0,33536.0,3490.0,2.0,12.5,13.0,15.0,22.0,23277.0,2.0,13.0,154564,13853,TopLane_Jungle,Few
2334,3.0,7.0,Yuumi,Side.blue,31.0,550.0,,550.0,5.0,6.2,0.0,17.0,22.0,9954.0,0.0,97.0,22415,10961,Other,Few
2335,4.0,12.0,Leblanc,Side.red,7.0,1407.0,4385.0,1407.0,6.0,2.833333333333333,10.0,16.0,,31470.0,1.0,32.0,126247,13284,Other,Many
2336,12.0,4.0,Graves,Side.red,6.0,7920.0,13061.0,7920.0,4.0,4.0,10.0,16.0,15.0,17481.0,4.0,20.0,176464,14871,TopLane_Jungle,Many
2337,4.0,14.0,Nami,,7.0,393.0,393.0,393.0,6.0,1.8333333333333333,4.0,10.0,,16117.0,0.0,54.0,19789,6972,Other,Few
2338,14.0,4.0,Leblanc,Side.blue,7.0,717.0,717.0,717.0,4.0,3.0,,,16.0,14256.0,0.0,14.0,63188,8471,Other,Many
2339,14.0,4.0,Yasuo,Side.red,1.0,5850.0,7313.0,5850.0,9.0,1.0,8.0,13.0,13.0,14960.0,2.0,7.0,97001,10126,Other,Many
2340,7.0,4.0,Ezreal,Side.red,5.0,11342.0,21424.0,11342.0,8.0,2.375,14.0,16.0,10.0,26498.0,,31.0,264486,19180,Other,Many
2341,4.0,11.0,Viego,Side.blue,8.0,584.0,20664.0,584.0,4.0,4.5,10.0,12.0,14.0,23004.0,2.0,28.0,94592,10491,TopLane_Jungle,Few
2342,12.0,4.0,Vex,Side.red,7.0,3679.0,9213.0,3679.0,,3.0,5.0,16.0,26.0,18134.0,1.0,35.0,118667,12323,Other,Many
2343,11.0,4.0,LeeSin,Side.red,5.0,99.0,13574.0,99.0,5.0,1.8,4.0,12.0,16.0,31892.0,1.0,23.0,108600,8249,TopLane_Jungle,Few
2344,4.0,,Viego,Side.blue,12.0,3118.0,17240.0,3118.0,1.0,26.0,14.0,16.0,21.0,32345.0,3.0,43.0,153841,14930,TopLane_Jungle,Few
2345,4.0,,Yone,Side.red,1.0,,806.0,806.0,9.0,0.7777777777777778,6.0,11.0,12.0,16627.0,0.0,6.0,49851,6307,Other,Few
2346,11.0,4.0,Nidalee,Side.red,,154.0,12827.0,154.0,7.0,1.8571428571428568,7.0,,1.0,22609.0,0.0,68.0,120259,9268,TopLane_Jungle,Few
2347,14.0,12.0,Akali,Side.blue,3.0,1468.0,1468.0,1468.0,2.0,3.0,3.0,12.0,2.0,10823.0,0.0,13.0,65652,6510,TopLane_Jungle,Many
2348,4.0,14.0,Karma,,,526.0,14735.0,526.0,5.0,5.0,3.0,12.0,25.0,,0.0,73.0,35969,8629,Other,Few
2349,14.0,4.0,Rakan,Side.red,21.0,1152.0,1152.0,1152.0,10.0,2.1,0.0,13.0,24.0,21454.0,1.0,67.0,18731,8088,Other,Few
2350,14.0,4.0,Vex,Side.red,12.0,2278.0,4836.0,2278.0,5.0,3.2,4.0,15.0,27.0,12376.0,0.0,,155187,11872,Other,Many
2351,12.0,4.0,Tryndamere,Side.blue,0.0,,1310.0,1310.0,2.0,0.5,1.0,13.0,3.0,22030.0,0.0,9.0,99684,7254,TopLane_Jungle,Many
2352,14.0,4.0,Lulu,Side.blue,21.0,1017.0,1097.0,1017.0,4.0,6.25,4.0,12.0,33.0,10512.0,0.0,57.0,14450,8277,Other,Few
2353,4.0,14.0,Lux,Side.red,,492.0,791.0,492.0,9.0,0.5555555555555556,0.0,10.0,34.0,13057.0,0.0,63.0,24908,6000,Other,Few
2354,6.0,4.0,Tryndamere,Side.red,5.0,6209.0,,6209.0,5.0,2.2,6.0,15.0,15.0,26009.0,3.0,19.0,119776,11674,TopLane_Jungle,Many
2355,11.0,4.0,LeeSin,Side.blue,4.0,3200.0,6037.0,3200.0,8.0,1.375,7.0,13.0,13.0,25251.0,1.0,19.0,124221,10086,TopLane_Jungle,Few
2356,12.0,4.0,Gwen,Side.blue,3.0,10131.0,17166.0,10131.0,2.0,8.5,14.0,15.0,9.0,20375.0,3.0,19.0,121002,12471,TopLane_Jungle,Many
2357,4.0,7.0,Jhin,Side.blue,8.0,1589.0,7062.0,1589.0,10.0,2.3,15.0,16.0,29.0,26909.0,0.0,37.0,216747,17059,Other,Many
2358,,12.0,Akali,Side.blue,4.0,650.0,650.0,650.0,11.0,1.2727272727272727,10.0,16.0,1.0,33897.0,0.0,20.0,122053,13736,TopLane_Jungle,Many
2359,,3.0,Caitlyn,Side.blue,10.0,8526.0,8526.0,8526.0,6.0,3.0,8.0,14.0,33.0,15202.0,3.0,25.0,126359,11588,Other,Many
2360,7.0,4.0,Jhin,Side.red,7.0,,4430.0,,8.0,1.125,2.0,13.0,12.0,14999.0,0.0,23.0,121504,10198,Other,Many
2361,14.0,12.0,Rengar,Side.red,5.0,,18158.0,12985.0,5.0,3.6,13.0,16.0,13.0,27317.0,4.0,19.0,151367,14845,TopLane_Jungle,Many
2362,7.0,,Ezreal,Side.blue,11.0,4947.0,16594.0,4947.0,10.0,1.5,4.0,16.0,,24469.0,2.0,15.0,154588,14432,Other,Many
2363,4.0,12.0,Jayce,Side.blue,2.0,2241.0,3093.0,2241.0,12.0,0.4166666666666667,3.0,11.0,7.0,18922.0,0.0,8.0,73176,7421,TopLane_Jungle,Many
2364,4.0,14.0,Leona,,16.0,714.0,2645.0,714.0,7.0,2.571428571428572,2.0,12.0,41.0,12791.0,0.0,52.0,21824,7453,Other,Few
2365,12.0,4.0,Viktor,Side.red,2.0,707.0,,707.0,8.0,0.75,4.0,14.0,,19797.0,0.0,9.0,143256,10760,Other,Many
2366,12.0,4.0,Syndra,Side.blue,2.0,2298.0,4111.0,2298.0,3.0,2.0,4.0,13.0,22.0,10966.0,1.0,17.0,115596,10833,Other,Many
2367,4.0,11.0,,Side.red,11.0,3973.0,47290.0,3973.0,5.0,4.2,10.0,18.0,19.0,27742.0,2.0,24.0,259276,15738,TopLane_Jungle,Few
2368,4.0,7.0,Aphelios,Side.blue,4.0,3769.0,5008.0,3769.0,9.0,0.4444444444444444,0.0,11.0,13.0,16155.0,1.0,14.0,76504,7185,Other,Many
2369,4.0,11.0,Graves,Side.red,14.0,3136.0,39038.0,3136.0,,2.6,12.0,16.0,22.0,38281.0,1.0,,241707,16193,TopLane_Jungle,Few
2370,4.0,11.0,Talon,Side.red,1.0,0.0,7700.0,0.0,2.0,1.5,2.0,,2.0,12910.0,0.0,19.0,95358,6163,TopLane_Jungle,Few
2371,4.0,12.0,Taliyah,Side.blue,4.0,413.0,413.0,413.0,3.0,3.333333333333333,6.0,12.0,18.0,12102.0,1.0,30.0,85515,8529,Other,Many
2372,4.0,3.0,Kaisa,Side.blue,8.0,767.0,767.0,767.0,,1.125,1.0,13.0,3.0,16092.0,0.0,17.0,104966,9141,Other,Many
2373,4.0,14.0,Pyke,Side.blue,6.0,0.0,0.0,0.0,11.0,1.2727272727272727,8.0,14.0,21.0,,0.0,97.0,22167,12321,Other,Few
2374,12.0,4.0,,Side.blue,5.0,5320.0,6557.0,5320.0,5.0,2.0,,13.0,9.0,11950.0,2.0,19.0,96107,9617,TopLane_Jungle,Many
2375,,7.0,Varus,Side.blue,9.0,2780.0,8584.0,2780.0,2.0,6.5,,14.0,,10769.0,2.0,19.0,108113,9801,Other,Many
2376,12.0,4.0,Vex,Side.red,10.0,7646.0,8138.0,7646.0,7.0,2.0,4.0,17.0,37.0,19535.0,4.0,23.0,163884,13902,Other,Many
2377,14.0,4.0,Zoe,,5.0,2024.0,2244.0,2024.0,6.0,2.333333333333333,9.0,13.0,23.0,15357.0,0.0,23.0,95380,10861,Other,Many
2378,12.0,4.0,Graves,Side.red,4.0,3932.0,14813.0,3932.0,2.0,5.0,6.0,14.0,10.0,16080.0,2.0,24.0,136777,11159,TopLane_Jungle,Many
2379,14.0,4.0,Qiyana,Side.blue,3.0,6614.0,14564.0,,5.0,3.2,13.0,14.0,15.0,,1.0,20.0,119568,12564,Other,Many
2380,4.0,1.0,Caitlyn,,17.0,3676.0,14288.0,3676.0,11.0,2.4545454545454546,10.0,14.0,19.0,19213.0,1.0,28.0,116345,12470,Other,Many
2381,4.0,14.0,Lulu,Side.red,9.0,456.0,494.0,456.0,8.0,1.625,4.0,12.0,24.0,16967.0,0.0,43.0,17863,7386,Other,Few
2382,4.0,12.0,Sylas,Side.red,7.0,6512.0,7002.0,6512.0,4.0,2.75,4.0,13.0,15.0,14783.0,3.0,21.0,99797,10631,Other,Many
2383,11.0,,Graves,Side.blue,5.0,413.0,9950.0,,9.0,0.8888888888888888,3.0,11.0,17.0,19000.0,1.0,28.0,85042,7009,TopLane_Jungle,Few
2384,3.0,4.0,Lulu,Side.red,,922.0,5077.0,922.0,0.0,18.0,3.0,13.0,25.0,7637.0,0.0,68.0,24958,8371,Other,Few
2385,12.0,4.0,Jayce,Side.red,4.0,4843.0,7036.0,4843.0,6.0,0.8333333333333334,1.0,14.0,9.0,14168.0,3.0,14.0,122260,8863,TopLane_Jungle,Many
2386,14.0,4.0,Leona,Side.blue,24.0,416.0,1296.0,416.0,10.0,2.6,2.0,14.0,78.0,36733.0,0.0,108.0,32498,10367,Other,Few
2387,11.0,4.0,Graves,Side.red,5.0,307.0,20308.0,307.0,3.0,3.333333333333333,5.0,,24.0,14863.0,0.0,25.0,119499,8427,TopLane_Jungle,Few
2388,4.0,12.0,,Side.red,8.0,3665.0,11910.0,3665.0,1.0,14.0,6.0,17.0,22.0,38820.0,2.0,29.0,149681,13134,TopLane_Jungle,Many
2389,14.0,4.0,Leblanc,Side.blue,6.0,1653.0,3906.0,1653.0,4.0,2.75,5.0,18.0,15.0,24256.0,0.0,,130849,13145,Other,Many
2390,7.0,4.0,Kalista,Side.blue,10.0,10499.0,23203.0,10499.0,5.0,3.8,9.0,12.0,10.0,13383.0,5.0,,133213,12596,Other,Many
2391,4.0,12.0,Aatrox,Side.blue,5.0,,12277.0,3329.0,5.0,1.4,2.0,14.0,11.0,17311.0,,23.0,104289,8935,TopLane_Jungle,Many
2392,4.0,11.0,Viego,Side.blue,17.0,6641.0,44029.0,6641.0,10.0,2.7,10.0,17.0,28.0,47829.0,1.0,30.0,234621,16691,TopLane_Jungle,Few
2393,3.0,4.0,Jhin,Side.blue,3.0,0.0,0.0,0.0,4.0,1.25,2.0,11.0,23.0,8480.0,0.0,20.0,88014,8062,Other,Many
2394,,4.0,Shen,Side.blue,,616.0,1449.0,616.0,4.0,3.0,4.0,15.0,19.0,18232.0,1.0,15.0,85331,9314,TopLane_Jungle,Many
2395,1.0,4.0,Jhin,Side.red,3.0,466.0,466.0,466.0,5.0,1.4,4.0,11.0,18.0,11725.0,0.0,10.0,103223,9313,Other,Many
2396,14.0,4.0,Leona,Side.red,19.0,237.0,818.0,237.0,5.0,4.6,4.0,13.0,46.0,18332.0,1.0,99.0,20320,9531,Other,Few
2397,14.0,4.0,Nami,Side.red,24.0,1051.0,1414.0,1051.0,1.0,28.0,4.0,15.0,26.0,11698.0,1.0,143.0,13848,10455,Other,Few
2398,1.0,4.0,Aphelios,Side.blue,12.0,9133.0,39711.0,9133.0,7.0,4.285714285714286,18.0,17.0,19.0,,,30.0,249716,18533,Other,Many
2399,14.0,4.0,Lulu,Side.blue,17.0,1884.0,2075.0,1884.0,,10.0,3.0,12.0,17.0,9940.0,0.0,56.0,12691,8034,Other,Few
2400,3.0,4.0,,Side.red,10.0,4535.0,20986.0,4535.0,11.0,1.818181818181818,10.0,15.0,31.0,24201.0,3.0,34.0,147054,14941,Other,Many
2401,11.0,14.0,Talon,Side.red,3.0,1922.0,23052.0,1922.0,3.0,4.0,9.0,13.0,3.0,14753.0,1.0,10.0,126931,9344,TopLane_Jungle,Few
2402,4.0,,Renekton,Side.blue,4.0,3357.0,6736.0,3357.0,,0.7142857142857143,1.0,14.0,22.0,31004.0,1.0,26.0,146001,10077,TopLane_Jungle,Many
